"OtoNum","Fish_id","natal_iso","natal_isose","natal_start","natal_end","Date","DOY","Year","Watershed","OriginalDate","Lower","Middle","Upper","genetic_group"
115,"2016_yk_115",0.715865735287405,0.00134374120370257,597.360822460848,703.703843636479,"2016-06-09",161,2016,"Yukon","2016-06-09",0.1789,0.6047,0.2164,"Middle"
116,"2016_yk_116_redo",0.714313824078986,0.00270062268559898,471.487658667049,649.227732902813,"2016-06-09",161,2016,"Yukon","2016-06-09",0,0,1,"Upper"
117,"2016_yk_117",0.731870442807873,0.000953617137893502,202.3129228419,459.401030413196,"2016-06-09",161,2016,"Yukon","2016-06-09",0.0022,0.6516,0.3463,"Middle"
118,"2016_yk_118_redo",0.714985302395889,0.0014494560448101,400.74559512268,513.945883019952,"2016-06-09",161,2016,"Yukon","2016-06-09",0.0103,0.1494,0.8402,"Upper"
119,"2016_yk_119",0.708332356774555,0.000680581892921186,643.713194972498,796.59626037791,"2016-06-09",161,2016,"Yukon","2016-06-09",0.0046,0.4838,0.5117,"Upper"
120,"2016_yk_120",0.711978157389297,0.00130355650679992,626.723071019814,886.036376386543,"2016-06-10",162,2016,"Yukon","2016-06-10",0.0033,0.0614,0.9353,"Upper"
121,"2016_yk_121",0.721562405537673,0.00127687642789219,479.764384722553,582.470265649641,"2016-06-10",162,2016,"Yukon","2016-06-10",0.0015,0.3582,0.6402,"Upper"
122,"2016_yk_122",0.716594146454432,0.00136614651829703,494.458524390046,749.136187476361,"2016-06-10",162,2016,"Yukon","2016-06-10",0.0038,0.9275,0.0686,"Middle"
123,"2016_yk_123",0.716108076322588,0.00120241253355748,552.534786988007,688.082854354557,"2016-06-10",162,2016,"Yukon","2016-06-10",8e-04,0.107,0.8922,"Upper"
124,"2016_yk_124",0.707753054041664,0.000935011567518582,672.624760671212,875.812382264689,"2016-06-10",162,2016,"Yukon","2016-06-10",0.9877,0.0113,0.001,"Lower"
125,"2016_yk_125",0.712271331645358,0.00145087612532586,610.807739196279,738.911396556919,"2016-06-10",162,2016,"Yukon","2016-06-10",9e-04,2e-04,0.9989,"Upper"
126,"2016_yk_126",0.72388289005335,0.00106934972332432,612.293971017815,746.365218958316,"2016-06-10",162,2016,"Yukon","2016-06-10",0.0413,0.9453,0.0134,"Middle"
127,"2016_yk_127",0.72442342562913,0.000796571640933885,542.906496726111,689.499651662682,"2016-06-11",163,2016,"Yukon","2016-06-11",1e-04,0.9999,0,"Middle"
128,"2016_yk_128",0.715800062473124,0.00146383162865411,503.064113699607,748.383562869966,"2016-06-11",163,2016,"Yukon","2016-06-11",NA,NA,NA,NA
129,"2016_yk_129",0.716177648330309,0.0011452155533515,157.357680127112,363.224927757157,"2016-06-11",163,2016,"Yukon","2016-06-11",0.0023,0.9977,0,"Middle"
130,"2016_yk_130",0.723082449547426,0.0012200723296687,550.312862237688,647.661160883325,"2016-06-11",163,2016,"Yukon","2016-06-11",6e-04,0.9702,0.0292,"Middle"
131,"2016_yk_131",0.720665908027477,0.00123524055532773,540.084395346472,746.026772470403,"2016-06-11",163,2016,"Yukon","2016-06-11",0,1,0,"Middle"
132,"2016_yk_132",0.719550363806855,0.0013197573288387,524.860307722831,764.575496286095,"2016-06-11",163,2016,"Yukon","2016-06-11",0,0,1,"Upper"
133,"2016_yk_133",0.707343140262811,0.000576554492094817,603.915331388061,689.171199025016,"2016-06-11",163,2016,"Yukon","2016-06-11",0.9963,0.0037,0,"Lower"
134,"2016_yk_134",0.710571959904527,0.00130916403259313,313.771567354313,452.494075693456,"2016-06-11",163,2016,"Yukon","2016-06-11",0.0066,0.0642,0.9292,"Upper"
135,"2016_yk_135",0.717027332377472,0.00135209175579421,588.495898194641,751.379858071725,"2016-06-11",163,2016,"Yukon","2016-06-11",0,0.0014,0.9986,"Upper"
136,"2016_yk_136",0.706355350698216,0.000571776807800553,377.874778192704,593.442669485546,"2016-06-12",164,2016,"Yukon","2016-06-12",0,0,1,"Upper"
139,"2016_yk_139",0.705954924024731,0.000696379995245461,557.529091986044,747.366779150686,"2016-06-12",164,2016,"Yukon","2016-06-12",0,0,1,"Upper"
140,"2016_yk_140",0.721874762614523,0.00902650922374395,684.226768932741,795.174825107197,"2016-06-12",164,2016,"Yukon","2016-06-12",0.0454,0.95,0.0046,"Middle"
141,"2016_yk_141",0.711978615060296,0.00111815346882144,371.216635991707,558.661973647263,"2016-06-12",164,2016,"Yukon","2016-06-12",0.0123,0.3337,0.654,"Upper"
143,"2016_yk_143",0.712967284677015,0.00148808753126679,323.935167299451,425.495838297213,"2016-06-12",164,2016,"Yukon","2016-06-12",0.0776,0.0897,0.8327,"Upper"
144,"2016_yk_144",0.711779255427009,0.00228289668037003,387.191464950053,557.864580024357,"2016-06-13",165,2016,"Yukon","2016-06-13",0.6917,0.3077,6e-04,"Lower"
146,"2016_yk_146",0.721100908129074,0.001225657909906,492.23883659588,681.186652809713,"2016-06-13",165,2016,"Yukon","2016-06-13",NA,NA,NA,NA
147,"2016_yk_147",0.713769135136376,0.00173503471191683,491.360948938941,556.25977388557,"2016-06-13",165,2016,"Yukon","2016-06-13",0.1029,0.2735,0.6236,"Upper"
148,"2016_yk_148",0.723581125087215,0.00106413371861035,616.989754548619,773.42396593079,"2016-06-13",165,2016,"Yukon","2016-06-13",0,0.0416,0.9584,"Upper"
149,"2016_yk_149_redo",0.70888652297446,0.0010550121606203,370.554000887042,481.146647467291,"2016-06-13",165,2016,"Yukon","2016-06-13",4e-04,0.9996,0,"Middle"
150,"2016_yk_150",0.718566941026121,0.00114482153816657,406.976699373774,584.724321067955,"2016-06-13",165,2016,"Yukon","2016-06-13",0.0443,0.9557,0,"Middle"
151,"2016_yk_151",0.710228804843255,0.0011354369670937,545.627289322835,712.379282676708,"2016-06-13",165,2016,"Yukon","2016-06-13",NA,NA,NA,NA
152,"2016_yk_152",0.711990376105946,0.00185444480452472,362.384297971153,535.618550664049,"2016-06-13",165,2016,"Yukon","2016-06-13",0,0.0031,0.9969,"Upper"
154,"2016_yk_154",0.708123355701578,0.00137088851935943,239.292176787086,359.841011949624,"2016-06-14",166,2016,"Yukon","2016-06-14",0,3e-04,0.9997,"Upper"
156,"2016_yk_156",0.710482846420248,0.00154693709377673,384.344673018285,563.934909837002,"2016-06-14",166,2016,"Yukon","2016-06-14",NA,NA,NA,NA
157,"2016_yk_157",0.712590661918323,0.0013035493578793,495.231981882855,654.613876526778,"2016-06-14",166,2016,"Yukon","2016-06-14",1e-04,0.9901,0.0098,"Middle"
159,"2016_yk_159",0.708247204535004,0.00075115259684024,424.416186134302,524.854924098827,"2016-06-15",167,2016,"Yukon","2016-06-15",NA,NA,NA,NA
160,"2016_yk_160",0.724711311525068,0.00144950009233639,596.604341485028,675.819615249648,"2016-06-15",167,2016,"Yukon","2016-06-15",0.0441,0.2697,0.6862,"Upper"
161,"2016_yk_161",0.715946968117985,0.00132285155413455,729.828868715559,834.655334989007,"2016-06-15",167,2016,"Yukon","2016-06-15",NA,NA,NA,NA
162,"2016_yk_162",0.723302606951546,0.00151918938224348,385.825582375689,470.992388890132,"2016-06-16",168,2016,"Yukon","2016-06-16",0.0222,0.9289,0.0489,"Middle"
163,"2016_yk_163",0.723064268043037,0.00104345523959366,601.90801665055,678.445417659872,"2016-06-16",168,2016,"Yukon","2016-06-16",4e-04,0.3695,0.6301,"Upper"
164,"2016_yk_164",0.724138710206196,0.00115566003061031,389.77112889388,469.572377088589,"2016-06-16",168,2016,"Yukon","2016-06-16",6e-04,0.9183,0.0811,"Middle"
165,"2016_yk_165",0.71608885428703,0.0011375788228331,530.700106097304,647.005171258065,"2016-06-16",168,2016,"Yukon","2016-06-16",0,0,1,"Upper"
166,"2016_yk_166_redo",0.706384765856459,0.000855613791169567,559.839021476958,689.76137141326,"2016-06-16",168,2016,"Yukon","2016-06-16",0,0,1,"Upper"
167,"2016_yk_167",0.706898316063994,0.000832896832101904,428.241707348308,573.183254631204,"2016-06-16",168,2016,"Yukon","2016-06-16",0.0784,0.0435,0.8782,"Upper"
168,"2016_yk_168",0.713459561250082,0.00170565588750945,471.81264521474,638.895340811852,"2016-06-17",169,2016,"Yukon","2016-06-17",0,0,1,"Upper"
169,"2016_yk_169",0.710444095466585,0.00187074551631777,341.218489009587,575.732688355632,"2016-06-17",169,2016,"Yukon","2016-06-17",0.1406,0.1453,0.7141,"Upper"
170,"2016_yk_170",0.715438173078545,0.00132615649929777,525.781944951722,738.35338393366,"2016-06-17",169,2016,"Yukon","2016-06-17",3e-04,0.9436,0.0561,"Middle"
171,"2016_yk_171",0.722975811279696,0.000980241829621329,596.418815426173,658.294332245629,"2016-06-17",169,2016,"Yukon","2016-06-17",0,0.9941,0.0059,"Middle"
172,"2016_yk_172",0.709002560008396,0.00220590703713828,663.400415978421,685.435315447713,"2016-06-18",170,2016,"Yukon","2016-06-18",0,0.5207,0.4792,"Middle"
173,"2016_yk_173",0.706620455488365,0.000847870229863444,608.293087518418,723.0180176756,"2016-06-18",170,2016,"Yukon","2016-06-18",0.0082,0.4308,0.561,"Upper"
174,"2016_yk_174",0.724436999019998,0.00106352978858617,447.10172891669,654.408103208478,"2016-06-18",170,2016,"Yukon","2016-06-18",NA,NA,NA,NA
175,"2016_yk_175",0.711386562170965,0.00146088760109315,340.954146486223,459.329742204597,"2016-06-18",170,2016,"Yukon","2016-06-18",0,0,1,"Upper"
176,"2016_yk_176",0.708096619812215,0.000783301014138783,244.042692280057,422.378631678658,"2016-06-18",170,2016,"Yukon","2016-06-18",0.1561,0.1578,0.6861,"Upper"
177,"2016_yk_177_redo",0.707866524061631,0.00157929933847211,376.629965695653,535.507321649971,"2016-06-18",170,2016,"Yukon","2016-06-18",0,1e-04,0.9999,"Upper"
178,"2016_yk_178",0.71050335461603,0.00139244765920968,215.225763381177,372.452157334605,"2016-06-19",171,2016,"Yukon","2016-06-19",0,0,1,"Upper"
179,"2016_yk_179",0.714573362003694,0.00168246229582848,430.966870176374,667.359724317494,"2016-06-19",171,2016,"Yukon","2016-06-19",0,0,1,"Upper"
181,"2016_yk_181",0.733315171258205,0.000966685114533373,411.013264480294,517.175018636559,"2016-06-19",171,2016,"Yukon","2016-06-19",0,0,1,"Upper"
182,"2016_yk_182",0.710683268953304,0.00169448235678147,463.115134677198,630.388587276419,"2016-06-20",172,2016,"Yukon","2016-06-20",0.0022,0.0885,0.9093,"Upper"
182,"2016_yk_182",0.710683268953304,0.00169448235678147,463.115134677198,630.388587276419,"2016-06-20",172,2016,"Yukon","2016-06-20",0.0022,0.0885,0.9093,"Upper"
183,"2016_yk_183_redo",0.711986155874168,0.00146371458098488,482.419785148027,611.351514469211,"2016-06-20",172,2016,"Yukon","2016-06-20",0.001,0.0036,0.9953,"Upper"
184,"2016_yk_184",0.713823533116603,0.00150109112082147,480.497296784523,642.461913887554,"2016-06-20",172,2016,"Yukon","2016-06-20",NA,NA,NA,NA
185,"2016_yk_185_redo",0.709375576748735,0.00145397923301451,289.826314993702,517.726107686763,"2016-06-20",172,2016,"Yukon","2016-06-20",0.0017,0.8844,0.1139,"Middle"
186,"2016_yk_186",0.715704365534793,0.00188965795328243,479.302228247882,623.746890053062,"2016-06-20",172,2016,"Yukon","2016-06-20",0.004,0.1207,0.8753,"Upper"
187,"2016_yk_187",0.711845473561492,0.0013167270829808,748.314953188464,887.435684580622,"2016-06-20",172,2016,"Yukon","2016-06-20",5e-04,0.0051,0.9944,"Upper"
188,"2016_yk_188_redo",0.740203679462571,0.00145884364797141,419.938211124415,560.612266231661,"2016-06-20",172,2016,"Yukon","2016-06-20",2e-04,0.6938,0.306,"Middle"
189,"2016_yk_189a",0.711386167730107,0.00183887651232875,522.08654971105,694.506918106754,"2016-06-21",173,2016,"Yukon","2016-06-21",0.0028,0.1742,0.8229,"Upper"
190,"2016_yk_190_redo",0.709807271564507,0.00151763527401922,438.497996746601,565.329545575818,"2016-06-21",173,2016,"Yukon","2016-06-21",0,0.0083,0.9917,"Upper"
191,"2016_yk_191",0.714711533441682,0.00186520648058507,468.407159848055,812.187233829126,"2016-06-21",173,2016,"Yukon","2016-06-21",1e-04,0.0071,0.9928,"Upper"
192,"2016_yk_192",0.716190840955498,0.00234973213770862,776.464754579081,968.109445777589,"2016-06-21",173,2016,"Yukon","2016-06-21",2e-04,0.0011,0.9986,"Upper"
194,"2016_yk_194",0.707338452973001,0.00141158424531733,904.488004884201,1091.89067379623,"2016-06-22",174,2016,"Yukon","2016-06-22",1,0,0,"Lower"
196,"2016_yk_196",0.722907510836735,0.001700219971794,815.223938826301,977.656487219228,"2016-06-23",175,2016,"Yukon","2016-06-23",0,0.9468,0.0531,"Middle"
197,"2016_yk_197",0.708105087605218,0.000459606172486332,849.778122192736,975.612816517876,"2016-06-23",175,2016,"Yukon","2016-06-23",NA,NA,NA,NA
198,"2016_yk_198",0.710900947698643,0.00147598447929961,528.582938793988,648.412889674274,"2016-06-23",175,2016,"Yukon","2016-06-23",NA,NA,NA,NA
199,"2016_yk_199",0.710848150481073,0.00204805492157682,458.684494446416,663.410500685373,"2016-06-23",175,2016,"Yukon","2016-06-23",NA,NA,NA,NA
200,"2016_yk_200",0.714060792299639,0.0014949222795616,748.095054674993,848.725083974966,"2016-06-23",175,2016,"Yukon","2016-06-23",NA,NA,NA,NA
202,"2016_yk_202",0.710945305983182,0.00229146312637856,160.902508388562,379.733200464002,"2016-06-23",175,2016,"Yukon","2016-06-23",NA,NA,NA,NA
203,"2016_yk_203",0.709756334209301,0.00129891270157023,440.520946935788,636.012320541405,"2016-06-24",176,2016,"Yukon","2016-06-24",NA,NA,NA,NA
206,"2016_yk_206_redo",0.707127009347664,0.00141603671347071,406.287252273176,618.389847145765,"2016-06-25",177,2016,"Yukon","2016-06-25",0,0,1,"Upper"
207,"2016_yk_207",0.731973275660295,0.000923139286087972,472.448090544388,687.688947569726,"2016-06-24",176,2016,"Yukon","2016-06-24",0,0.0025,0.9975,"Upper"
208,"2016_yk_208",0.711506336544891,0.00173612162457678,657.087835137367,803.159608752202,"2016-06-24",176,2016,"Yukon","2016-06-24",NA,NA,NA,NA
210,"2016_yk_210",0.710941111452659,0.00147792970426522,345.766143485039,557.400684616342,"2016-06-25",177,2016,"Yukon","2016-06-25",NA,NA,NA,NA
211,"2016_yk_211",0.707688597256445,0.000615613073279175,603.676183124079,825.047452116495,"2016-06-24",176,2016,"Yukon","2016-06-24",0.9979,0.002,1e-04,"Lower"
212,"2016_yk_212",0.713040276536257,0.00179776791052859,648.072450782941,730.78003819728,"2016-06-24",176,2016,"Yukon","2016-06-24",NA,NA,NA,NA
213,"2016_yk_213",0.711799353478472,0.00167578242742483,664.546968790999,929.358836951154,"2016-06-24",176,2016,"Yukon","2016-06-24",0.1899,0.0268,0.7834,"Upper"
214,"2016_yk_214_redo",0.707193779974903,0.00139999641865053,391.017985249102,570.882468654184,"2016-06-25",177,2016,"Yukon","2016-06-25",0.598,0.1404,0.2616,"Lower"
215,"2016_yk_215",0.70678183622114,0.000897003303254199,648.411372194548,746.780581476472,"2016-06-25",177,2016,"Yukon","2016-06-25",0.556,0.1082,0.3358,"Lower"
216,"2016_yk_216_redo",0.706311567663482,0.00100756416558112,649.894928844849,874.943808270282,"2016-06-25",177,2016,"Yukon","2016-06-25",0.9999,1e-04,0,"Lower"
217,"2016_yk_217",0.723426900478672,0.00131922887429747,385.58813087777,563.693054596734,"2016-06-25",177,2016,"Yukon","2016-06-25",0.0015,0.9978,7e-04,"Middle"
218,"2016_yk_218",0.705109192220245,0.000867791756074141,763.358219453537,896.158755921657,"2016-06-25",177,2016,"Yukon","2016-06-25",0.2454,0.0903,0.6644,"Upper"
219,"2016_yk_219",0.708003977864254,0.000687809663659718,775.708376201868,875.311895497437,"2016-06-25",177,2016,"Yukon","2016-06-25",NA,NA,NA,NA
220,"2016_yk_220_redo",0.737008688062063,0.00116944810863774,503.181173595235,617.224923366415,"2016-06-25",177,2016,"Yukon","2016-06-25",0.0051,0.107,0.8879,"Upper"
221,"2016_yk_221",0.70741964192499,0.000954191029416318,548.083263921731,627.539399570958,"2016-06-26",178,2016,"Yukon","2016-06-26",NA,NA,NA,NA
221,"2016_yk_221_sml",0.70745472641687,0.000764702983336229,459.751700009162,538.852131067651,"2016-06-26",178,2016,"Yukon","2016-06-26",NA,NA,NA,NA
222,"2016_yk_222",0.71240336134575,0.00135657759817636,230.47501302005,533.195505022899,"2016-06-26",178,2016,"Yukon","2016-06-26",NA,NA,NA,NA
223,"2016_yk_223_redo",0.707592445668297,0.000774784336078972,529.534226962521,655.798619913939,"2016-06-26",178,2016,"Yukon","2016-06-26",0.9925,0.0072,3e-04,"Lower"
224,"2016_yk_224",0.7065500100375,0.000914241131748543,666.656928466354,776.05458306117,"2016-06-26",178,2016,"Yukon","2016-06-26",0.8142,0.1248,0.061,"Lower"
225,"2016_yk_225",0.707821961283131,0.000794956280375078,642.03100993649,763.882054408563,"2016-06-26",178,2016,"Yukon","2016-06-26",0.8694,0.1281,0.0025,"Lower"
226,"2016_yk_226",0.706260963755746,0.00184093000032171,610.602264523593,869.562158480165,"2016-06-26",178,2016,"Yukon","2016-06-26",0,0,1,"Upper"
227,"2016_yk_227_redo",0.711167784003636,0.00169136206102496,707.740348612507,868.833167476734,"2016-06-26",178,2016,"Yukon","2016-06-26",NA,NA,NA,NA
228,"2016_yk_228",0.708704619769673,0.000886566744537375,688.953552453292,876.20579539838,"2016-06-26",178,2016,"Yukon","2016-06-26",2e-04,0.7738,0.2261,"Middle"
229,"2016_yk_229_sml",0.707294768507408,0.00132506531629619,339.25404384168,493.379701427496,"2016-06-27",179,2016,"Yukon","2016-06-27",NA,NA,NA,NA
229,"2016_yk_229",0.707099923344176,0.00179664530029968,470.457963379533,646.145852502332,"2016-06-27",179,2016,"Yukon","2016-06-27",NA,NA,NA,NA
230,"2016_yk_230",0.710526666018844,0.00160540888774555,291.930165448792,442.562774676547,"2016-06-27",179,2016,"Yukon","2016-06-27",1e-04,4e-04,0.9995,"Upper"
231,"2016_yk_231_a",0.710526594238748,0.00137298660426628,293.597626197989,403.177939305242,"2016-06-27",179,2016,"Yukon","2016-06-27",NA,NA,NA,NA
232,"2016_yk_232",0.708386026212833,0.000905582162816978,511.97132201855,578.612351949716,"2016-06-27",179,2016,"Yukon","2016-06-27",NA,NA,NA,NA
233,"2016_yk_233_redo",0.712776400794682,0.00188134848508411,426.189139483313,535.805687070133,"2016-06-27",179,2016,"Yukon","2016-06-27",NA,NA,NA,NA
234,"2016_yk_234",0.707740897208628,0.000828435385243,361.036993801714,523.452282114589,"2016-06-27",179,2016,"Yukon","2016-06-27",NA,NA,NA,NA
235,"2016_yk_235_redo",0.713110801706881,0.00182076724397484,588.148910594112,760.465879922701,"2016-06-28",180,2016,"Yukon","2016-06-28",NA,NA,NA,NA
236,"2016_yk_236_redo",0.707269521367792,0.000893124917472161,583.479009958873,775.323892482511,"2016-06-28",180,2016,"Yukon","2016-06-28",0.888,0.0513,0.0607,"Lower"
237,"2016_yk_237",0.710110915678373,0.00152991664375255,326.297232645628,531.91231946733,"2016-06-28",180,2016,"Yukon","2016-06-28",NA,NA,NA,NA
238,"2016_yk_238",0.713465302186971,0.001706596424323,582.520353938343,745.653296453596,"2016-06-28",180,2016,"Yukon","2016-06-28",NA,NA,NA,NA
239,"2016_yk_239_redo",0.706506754587124,0.00106759485346402,513.70227760948,763.281632535266,"2016-06-28",180,2016,"Yukon","2016-06-28",0.0712,0.0825,0.8463,"Upper"
240,"2016_yk_240",0.709701051150115,0.00175589668865361,598.782040869715,751.443046244894,"2016-06-29",181,2016,"Yukon","2016-06-29",0.6904,0.0505,0.2591,"Lower"
242,"2016_yk_242",0.712078041117268,0.00173145603499785,441.279204842418,651.533139944569,"2016-06-29",181,2016,"Yukon","2016-06-29",NA,NA,NA,NA
243,"2016_yk_243",0.722436644879314,0.00126865281134257,486.072431171806,580.733684339822,"2016-06-29",181,2016,"Yukon","2016-06-29",NA,NA,NA,NA
245,"2016_yk_245_redo",0.70762729526584,0.00113755715010832,570.797443549125,749.215241702103,"2016-06-29",181,2016,"Yukon","2016-06-29",0.9926,0.0074,0,"Lower"
246,"2016_yk_246_redo",0.707123487062497,0.00110484263281975,665.771349215925,796.925359763065,"2016-06-29",181,2016,"Yukon","2016-06-29",0.9993,7e-04,0,"Lower"
247,"2016_yk_247",0.709970765066502,0.00189210775081223,521.540201698068,679.758140218013,"2016-06-30",182,2016,"Yukon","2016-06-30",0.8648,0.0453,0.0899,"Lower"
248,"2016_yk_248",0.711740264508676,0.00144920077615439,661.045910850604,848.028732907297,"2016-06-30",182,2016,"Yukon","2016-06-30",0.0675,0.1116,0.8209,"Upper"
249,"2016_yk_249_redo",0.705883504884347,0.00106317632034038,630.638394231426,780.341452691961,"2016-06-30",182,2016,"Yukon","2016-06-30",NA,NA,NA,NA
250,"2016_yk_250",0.706300839342235,0.00077914127737029,614.289265423649,736.828486708885,"2016-06-30",182,2016,"Yukon","2016-06-30",0.219,0.552,0.229,"Middle"
7,"2017_yk_007",0.716414301,0.001812453,592.7911547,652.8369305,"2017-06-06",157,2016,"Yukon","2017-06-06",0,0.1311,0.8689,"Upper"
8,"2017_yk_008",0.721550481,0.001452258,547.7169471,624.876852,"2017-06-06",157,2016,"Yukon","2017-06-06",0.0441,0.9557,2e-04,"Middle"
11,"2017_yk_011",0.716449734,0.002252759,786.4490553,917.1691149,"2017-06-06",157,2016,"Yukon","2017-06-06",2e-04,0.7654,0.2343,"Middle"
12,"2017_yk_012",0.712095969,0.002508793,686.0644128,743.90121,"2017-06-06",157,2016,"Yukon","2017-06-06",0,0,1,"Upper"
14,"2017_yk_014",0.706350877,0.001255133,477.9550843,547.5881361,"2017-06-07",158,2016,"Yukon","2017-06-07",0,1e-04,0.9999,"Upper"
15,"2017_yk_015",0.723309893,0.000823283,799.4822288,843.1399844,"2017-06-07",158,2016,"Yukon","2017-06-07",0,1,0,"Middle"
16,"2017_yk_016",0.725014587,0.000901727,642.7947533,748.8987104,"2017-06-08",159,2016,"Yukon","2017-06-08",0,6e-04,0.9994,"Upper"
18,"2017_yk_018",0.714496657,0.002133475,306.9538196,403.175866,"2017-06-08",159,2016,"Yukon","2017-06-08",0,0,1,"Upper"
19,"2017_yk_019",0.714499589,0.001468012,502.555608,667.0754794,"2017-06-09",160,2016,"Yukon","2017-06-09",0,0,1,"Upper"
22,"2017_yk_022_sml",0.712668638,0.001163718,311.9403849,406.212315,"2017-06-10",161,2016,"Yukon","2017-06-10",0.3321,0.6629,0.0049,"Middle"
22,"2017_yk_022",0.71238157,0.002256454,465.6100232,541.7010276,"2017-06-20",171,2016,"Yukon","2017-06-20",0.3321,0.6629,0.0049,"Middle"
23,"2017_yk_023",0.722093035,0.001197974,448.562009,536.5134492,"2017-06-10",161,2016,"Yukon","2017-06-10",0,1,0,"Middle"
24,"2017_yk_024",0.717396041,0.002599143,478.8954028,577.2029968,"2017-06-10",161,2016,"Yukon","2017-06-10",0,0,1,"Upper"
25,"2017_yk_025",0.731789773,0.001486201,625.6776683,719.8813318,"2017-06-10",161,2016,"Yukon","2017-06-10",0.0107,0.2395,0.7498,"Upper"
27,"2017_yk_027",0.707680913,0.000774776,446.4579758,533.0743452,"2017-06-10",161,2016,"Yukon","2017-06-10",1,0,0,"Lower"
29,"2017_yk_029",0.72208076,0.001115493,633.516229,743.8414529,"2017-06-11",162,2016,"Yukon","2017-06-11",0,0.9998,2e-04,"Middle"
30,"2017_yk_030",0.731598488,0.001328886,467.5334485,569.8293677,"2017-06-11",162,2016,"Yukon","2017-06-11",1e-04,0.2991,0.7008,"Upper"
33,"2017_yk_033",0.723163271,0.00126583,594.9306571,731.5697774,"2017-06-11",162,2016,"Yukon","2017-06-11",0,1,0,"Middle"
34,"2017_yk_034",0.722082511,0.001551896,478.9991929,523.8771487,"2017-06-11",162,2016,"Yukon","2017-06-11",6e-04,0.9938,0.0056,"Middle"
35,"2017_yk_035",0.723594617,0.002412172,447.1383189,592.158057,"2017-06-11",162,2016,"Yukon","2017-06-11",5e-04,0.9995,0,"Middle"
36,"2017_yk_036",0.718331206,0.001682982,553.638102,660.4694259,"2017-06-11",162,2016,"Yukon","2017-06-11",0,0,1,"Upper"
38,"2017_yk_038",0.739478488,0.001541141,602.2747525,692.4716061,"2017-06-12",163,2016,"Yukon","2017-06-12",0,1,0,"Middle"
39,"2017_yk_039",0.71415654,0.002715413,602.2670256,804.2844293,"2017-06-12",163,2016,"Yukon","2017-06-12",0,9e-04,0.9991,"Upper"
41,"2017_yk_041",0.716142373,0.001667968,518.1491666,622.832426,"2017-06-12",163,2016,"Yukon","2017-06-12",0,0,1,"Upper"
42,"2017_yk_042",0.715756123,0.001533784,434.1157344,599.7919644,"2017-06-12",163,2016,"Yukon","2017-06-12",0,9e-04,0.9991,"Upper"
43,"2017_yk_043",0.7169531,0.001861165,647.6910189,755.7565415,"2017-06-12",163,2016,"Yukon","2017-06-12",0,0,1,"Upper"
44,"2017_yk_044",0.717847088,0.001340899,618.5410513,712.219337,"2017-06-12",163,2016,"Yukon","2017-06-12",1e-04,0.9999,0,"Middle"
45,"2017_yk_045",0.721265168,0.001739251,576.5498185,703.9332168,"2017-06-12",163,2016,"Yukon","2017-06-12",0,1,0,"Middle"
47,"2017_yk_047",0.711781378,0.001734165,391.9365818,580.3142866,"2017-06-13",164,2016,"Yukon","2017-06-13",0,0,1,"Upper"
49,"2017_yk_049",0.721981179,0.001244708,364.6849137,524.4141138,"2017-06-13",164,2016,"Yukon","2017-06-13",3e-04,0.998,0.0018,"Middle"
50,"2017_yk_050",0.723164822,0.002420318,524.6421906,695.8552829,"2017-06-13",164,2016,"Yukon","2017-06-13",0,1,0,"Middle"
52,"2017_yk_052",0.711825758,0.001631117,226.8645408,474.1696506,"2017-06-14",165,2016,"Yukon","2017-06-14",0,0,1,"Upper"
53,"2017_yk_053",0.724205378,0.001522758,489.5790954,634.0436278,"2017-06-14",165,2016,"Yukon","2017-06-14",0,0.9996,4e-04,"Middle"
55,"2017_yk_055",0.725657308,0.001276249,825.3211124,1014.444285,"2017-06-16",167,2016,"Yukon","2017-06-16",0,0.0065,0.9935,"Upper"
56,"2017_yk_056",0.724498045,0.001151793,424.4484519,609.0626745,"2017-06-16",167,2016,"Yukon","2017-06-16",9e-04,0.9991,0,"Middle"
57,"2017_yk_057",0.705660111,0.00199723,566.2257356,743.8440654,"2017-06-16",167,2016,"Yukon","2017-06-16",0.8681,0.1319,0,"Lower"
58,"2017_yk_058",0.712003412,0.001873051,635.6029791,859.8491062,"2017-06-17",168,2016,"Yukon","2017-06-17",0,0,1,"Upper"
59,"2017_yk_059",0.714306098,0.002621933,387.2886825,676.5301986,"2017-06-17",168,2016,"Yukon","2017-06-17",0,0,1,"Upper"
60,"2017_yk_060",0.72466083,0.001500147,351.7266797,502.2277205,"2017-06-18",169,2016,"Yukon","2017-06-18",0,0.9999,1e-04,"Middle"
61,"2017_yk_061",0.722171337,0.00194685,451.7889896,659.3082401,"2017-06-18",169,2016,"Yukon","2017-06-18",1e-04,0.9999,0,"Middle"
64,"2017_yk_064",0.716876005,0.001708101,473.3398202,667.6672377,"2017-06-18",169,2016,"Yukon","2017-06-18",0,0.0014,0.9986,"Upper"
65,"2017_yk_065",0.710350744,0.00239806,271.4666914,475.9411658,"2017-06-18",169,2016,"Yukon","2017-06-18",0,1e-04,0.9999,"Upper"
66,"2017_yk_066",0.710772834,0.001551775,419.9592078,675.8612401,"2017-06-18",169,2016,"Yukon","2017-06-18",0,0,1,"Upper"
70,"2017_yk_070_a",0.720263604,0.00070798,399.0004967,581.1409729,"2017-06-19",170,2016,"Yukon","2017-06-19",0.0187,0.9813,0,"Middle"
